SOURCE,LINEAR_FEATURE_ID,WATERBODY_POLY_ID,NAMED_WATERSHED_ID,GNIS_ID,GNIS_NAME,FWA_WATERSHED_CODE,WATERSHED_CODE_50K,AREA_HA,DOWNSTREAM_PATH,WATERBODY_TYPE,WATERSHED_GROUP_CODE,CENTROID_LATITUDE,CENTROID_LONGITUDE
BCFWA,707337273,,4782,11540,Grouse Creek,300-432687-797326-421326,310-794400-22400-44900-3240,1767.902152,Mission Creek > Okanagan River > Columbia River,Creek,OKAN,49.82873855,-119.1916346
BCFWA,707337895,,1277,15982,Daves Creek,300-432687-797326-339626,310-794400-31600,3529.824854,Mission Creek > Okanagan River > Columbia River,Creek,OKAN,49.90094938,-119.2537821
BCFWA,707337048,,8358,25268,Prather Creek,300-432687-797326-339626-180769,310-794400-31600-17500,872.9575556,Daves Creek > Mission Creek > Okanagan River > Columbia River,Creek,OKAN,49.89447372,-119.2776871
BCFWA,707337218,,6752,18368,Cardinal Creek,300-432687-797326-434857,310-794400-41400,664.7301619,Mission Creek > Okanagan River > Columbia River,Creek,OKAN,49.8851613,-119.201976
BCFWA,707336857,,4663,11605,Belgo Creek,300-432687-797326-488172,310-794400-46600,17980.10317,Mission Creek > Okanagan River > Columbia River,Creek,OKAN,49.97256156,-119.1110568
BCFWA,707335607,,1649,15263,Darley Creek,300-432687-797326-488172-119294,310-794400-46600-11000,3091.168139,Belgo Creek > Mission Creek > Okanagan River > Columbia River,Creek,OKAN,49.92457814,-119.1708544
BCFWA,707327772,,856,8075,Hilda Creek,300-432687-797326-488172-614036,310-794400-46600-60300,1862.369725,Belgo Creek > Mission Creek > Okanagan River > Columbia River,Creek,OKAN,50.03110118,-119.0388435
BCFWA,707328552,,1386,15810,Mugford Creek,300-432687-797326-488172-676605,310-794400-46600-66400,720.0405907,Belgo Creek > Mission Creek > Okanagan River > Columbia River,Creek,OKAN,49.99409251,-119.1263474
BCFWA,707336921,,6074,18889,Joe Rich Creek,300-432687-797326-494470,310-794400-47300,4972.823255,Mission Creek > Okanagan River > Columbia River,Creek,OKAN,49.83199513,-119.0944093
BCFWA,707338354,,7681,9480,Leech Creek,300-432687-797326-494470-001941,310-794400-47300,459.2728521,Joe Rich Creek > Mission Creek > Okanagan River > Columbia River,Creek,OKAN,49.83997566,-119.149387
BCFWA,707338120,,9964,23597,Schram Creek,300-432687-797326-494470-186514,310-794400-47400-19300,244.5951309,Joe Rich Creek > Mission Creek > Okanagan River > Columbia River,Creek,OKAN,49.83589066,-119.1264033
BCFWA,707338043,,4130,28410,Tress Creek,300-432687-797326-494470-327927,310-794400-47400-33400,680.7653207,Joe Rich Creek > Mission Creek > Okanagan River > Columbia River,Creek,OKAN,49.84860144,-119.0621766
BCFWA,707335737,,1924,14638,Pearson Creek,300-432687-797326-601055,310-794400-57800,7327.358149,Mission Creek > Okanagan River > Columbia River,Creek,OKAN,49.90984978,-118.9710063
BCFWA,707334005,,1579,15408,Stevenson Creek,300-432687-797326-601055-452845,310-794400-57800,1831.454949,Pearson Creek > Mission Creek > Okanagan River > Columbia River,Creek,OKAN,49.92746632,-118.9166863
BCFWA,707336036,,4463,19939,Foolhen Creek,300-432687-797326-601055-108344,310-794400-57800-10900,710.6850868,Pearson Creek > Mission Creek > Okanagan River > Columbia River,Creek,OKAN,49.86159242,-119.0317768
BCFWA,707328544,,1974,14550,Stanley Creek,300-432687-797326-869062,310-794400-84600,497.6913013,Mission Creek > Okanagan River > Columbia River,Creek,OKAN,49.97203376,-118.8977421
BCFWA,707327479,,4683,19785,Fish Hawk Creek,300-432687-797326-874194,310-794400-85100,2491.245457,Mission Creek > Okanagan River > Columbia River,Creek,OKAN,50.02979974,-118.8835663
BCFWA,707326696,,1341,15879,Murray Creek,300-432687-797326-874194-205183,310-794400-85100-19900,1126.438096,Fish Hawk Creek > Mission Creek > Okanagan River > Columbia River,Creek,OKAN,50.03740084,-118.8986041
BCFWA,707328072,,8420,17026,Loch Katrine Creek,300-432687-797326-918183,310-794400-89700,1960.585512,Mission Creek > Okanagan River > Columbia River,Creek,OKAN,49.97339714,-118.8439797
BCFWA,707338143,,5958,18960,Fascieux Creek,300-432687-803686,310-800300,236.4075674,Okanagan River > Columbia River,Creek,OKAN,49.85925772,-119.4767747
BCFWA,707337843,,2540,29941,Mission Slough,300-432687-805034,310-802900,380.8156964,Okanagan River > Columbia River,Slough,OKAN,49.86900475,-119.4622511
BCFWA,707337254,,4890,11444,Mill Creek,300-432687-809309,310-808200,22368.80252,Okanagan River > Columbia River,Creek,OKAN,49.95025775,-119.3010719
BCFWA,707336666,,7252,1644,Brandt Creek,300-432687-814373,310-808200-13900,3877.277919,Okanagan River > Columbia River,Creek,OKAN,49.93331119,-119.4394728
